epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1679949907991,2023-03-27T15:45:07.991,56.82,0.924,-0.269,0.298
1679949908011,2023-03-27T15:45:08.011,56.84,0.928,-0.27,0.296
1679949908031,2023-03-27T15:45:08.031,56.86,0.927,-0.272,0.295
1679949908051,2023-03-27T15:45:08.051,56.88,0.922,-0.275,0.292
1679949908071,2023-03-27T15:45:08.071,56.9,0.92,-0.274,0.294
1679949908091,2023-03-27T15:45:08.091,56.92,0.922,-0.273,0.295
1679949908111,2023-03-27T15:45:08.111,56.94,0.925,-0.271,0.297
1679949908131,2023-03-27T15:45:08.131,56.96,0.924,-0.268,0.297
1679949908151,2023-03-27T15:45:08.151,56.98,0.924,-0.268,0.296
1679949908171,2023-03-27T15:45:08.171,57,0.925,-0.27,0.295
1679949908191,2023-03-27T15:45:08.191,57.02,0.924,-0.273,0.294
1679949908211,2023-03-27T15:45:08.211,57.04,0.923,-0.273,0.295
1679949908231,2023-03-27T15:45:08.231,57.06,0.921,-0.272,0.291
1679949908251,2023-03-27T15:45:08.251,57.08,0.922,-0.273,0.296
1679949908271,2023-03-27T15:45:08.271,57.1,0.924,-0.271,0.295
1679949908291,2023-03-27T15:45:08.291,57.12,0.923,-0.27,0.295
1679949908311,2023-03-27T15:45:08.311,57.14,0.924,-0.272,0.294
1679949908331,2023-03-27T15:45:08.331,57.16,0.923,-0.272,0.295
1679949908351,2023-03-27T15:45:08.351,57.18,0.924,-0.272,0.293
1679949908371,2023-03-27T15:45:08.371,57.2,0.922,-0.273,0.293
1679949908391,2023-03-27T15:45:08.391,57.22,0.923,-0.274,0.294
1679949908411,2023-03-27T15:45:08.411,57.24,0.926,-0.274,0.293
1679949908431,2023-03-27T15:45:08.431,57.26,0.923,-0.274,0.291
1679949908451,2023-03-27T15:45:08.451,57.28,0.923,-0.273,0.29
1679949908471,2023-03-27T15:45:08.471,57.3,0.928,-0.268,0.297
1679949908491,2023-03-27T15:45:08.491,57.32,0.926,-0.27,0.294
1679949908511,2023-03-27T15:45:08.511,57.34,0.921,-0.276,0.29
1679949908531,2023-03-27T15:45:08.531,57.36,0.921,-0.278,0.288
1679949908551,2023-03-27T15:45:08.551,57.38,0.923,-0.274,0.293
1679949908571,2023-03-27T15:45:08.571,57.4,0.924,-0.274,0.292
1679949908591,2023-03-27T15:45:08.591,57.42,0.924,-0.277,0.29
1679949908611,2023-03-27T15:45:08.611,57.44,0.925,-0.276,0.29
1679949908631,2023-03-27T15:45:08.631,57.46,0.923,-0.277,0.289
1679949908651,2023-03-27T15:45:08.651,57.48,0.921,-0.279,0.288
1679949908671,2023-03-27T15:45:08.671,57.5,0.923,-0.281,0.29
1679949908691,2023-03-27T15:45:08.691,57.52,0.926,-0.277,0.291
1679949908711,2023-03-27T15:45:08.711,57.54,0.925,-0.274,0.29
1679949908731,2023-03-27T15:45:08.731,57.56,0.925,-0.272,0.289
1679949908751,2023-03-27T15:45:08.751,57.58,0.923,-0.272,0.29
1679949908771,2023-03-27T15:45:08.771,57.6,0.924,-0.272,0.29
1679949908791,2023-03-27T15:45:08.791,57.62,0.924,-0.273,0.289
1679949908811,2023-03-27T15:45:08.811,57.64,0.924,-0.273,0.291
1679949908831,2023-03-27T15:45:08.831,57.66,0.923,-0.276,0.29
1679949908851,2023-03-27T15:45:08.851,57.68,0.925,-0.276,0.289
1679949908871,2023-03-27T15:45:08.871,57.7,0.925,-0.275,0.29
1679949908891,2023-03-27T15:45:08.891,57.72,0.923,-0.273,0.29
1679949908911,2023-03-27T15:45:08.911,57.74,0.924,-0.273,0.293
1679949908931,2023-03-27T15:45:08.931,57.76,0.924,-0.273,0.289
1679949908951,2023-03-27T15:45:08.951,57.78,0.924,-0.274,0.292
1679949908971,2023-03-27T15:45:08.971,57.8,0.924,-0.273,0.292
1679949908991,2023-03-27T15:45:08.991,57.82,0.923,-0.272,0.289
1679949909011,2023-03-27T15:45:09.011,57.84,0.925,-0.271,0.292
1679949909031,2023-03-27T15:45:09.031,57.86,0.927,-0.268,0.294
1679949909051,2023-03-27T15:45:09.051,57.88,0.924,-0.27,0.289
1679949909071,2023-03-27T15:45:09.071,57.9,0.923,-0.277,0.288
1679949909091,2023-03-27T15:45:09.091,57.92,0.923,-0.277,0.29
1679949909111,2023-03-27T15:45:09.111,57.94,0.924,-0.273,0.292
1679949909131,2023-03-27T15:45:09.131,57.96,0.925,-0.272,0.292
1679949909151,2023-03-27T15:45:09.151,57.98,0.922,-0.274,0.291
1679949909171,2023-03-27T15:45:09.171,58,0.925,-0.271,0.292
1679949909191,2023-03-27T15:45:09.191,58.02,0.926,-0.268,0.292
1679949909211,2023-03-27T15:45:09.211,58.04,0.923,-0.272,0.292
1679949909231,2023-03-27T15:45:09.231,58.06,0.923,-0.272,0.295
1679949909251,2023-03-27T15:45:09.251,58.08,0.927,-0.269,0.296
1679949909271,2023-03-27T15:45:09.271,58.1,0.925,-0.269,0.292
1679949909291,2023-03-27T15:45:09.291,58.12,0.924,-0.271,0.292
1679949909311,2023-03-27T15:45:09.311,58.14,0.924,-0.271,0.294
1679949909331,2023-03-27T15:45:09.331,58.16,0.924,-0.274,0.292
1679949909351,2023-03-27T15:45:09.351,58.18,0.921,-0.272,0.293
1679949909371,2023-03-27T15:45:09.371,58.2,0.924,-0.268,0.297
1679949909391,2023-03-27T15:45:09.391,58.22,0.927,-0.266,0.298
1679949909411,2023-03-27T15:45:09.411,58.24,0.926,-0.265,0.296
1679949909431,2023-03-27T15:45:09.431,58.26,0.925,-0.267,0.294
1679949909451,2023-03-27T15:45:09.451,58.28,0.922,-0.272,0.293
1679949909471,2023-03-27T15:45:09.471,58.3,0.923,-0.274,0.293
1679949909491,2023-03-27T15:45:09.491,58.32,0.925,-0.275,0.292
1679949909511,2023-03-27T15:45:09.511,58.34,0.923,-0.276,0.294
1679949909531,2023-03-27T15:45:09.531,58.36,0.923,-0.273,0.293
1679949909551,2023-03-27T15:45:09.551,58.38,0.921,-0.274,0.293
1679949909571,2023-03-27T15:45:09.571,58.4,0.923,-0.274,0.293
1679949909591,2023-03-27T15:45:09.591,58.42,0.926,-0.268,0.298
1679949909611,2023-03-27T15:45:09.611,58.44,0.926,-0.269,0.296
1679949909631,2023-03-27T15:45:09.631,58.46,0.922,-0.273,0.292
1679949909651,2023-03-27T15:45:09.651,58.48,0.922,-0.276,0.292
1679949909671,2023-03-27T15:45:09.671,58.5,0.923,-0.274,0.293
1679949909691,2023-03-27T15:45:09.691,58.52,0.923,-0.271,0.296
1679949909711,2023-03-27T15:45:09.711,58.54,0.923,-0.273,0.294
1679949909731,2023-03-27T15:45:09.731,58.56,0.923,-0.277,0.292
1679949909751,2023-03-27T15:45:09.751,58.58,0.922,-0.28,0.289
1679949909771,2023-03-27T15:45:09.771,58.6,0.921,-0.281,0.29
1679949909791,2023-03-27T15:45:09.791,58.62,0.923,-0.279,0.292
1679949909811,2023-03-27T15:45:09.811,58.64,0.924,-0.274,0.291
1679949909831,2023-03-27T15:45:09.831,58.66,0.924,-0.274,0.292
1679949909851,2023-03-27T15:45:09.851,58.68,0.925,-0.272,0.29
1679949909871,2023-03-27T15:45:09.871,58.7,0.922,-0.271,0.291
1679949909891,2023-03-27T15:45:09.891,58.72,0.922,-0.271,0.291
1679949909911,2023-03-27T15:45:09.911,58.74,0.924,-0.27,0.293
1679949909931,2023-03-27T15:45:09.931,58.76,0.925,-0.273,0.293
1679949909951,2023-03-27T15:45:09.951,58.78,0.923,-0.273,0.292
1679949909971,2023-03-27T15:45:09.971,58.8,0.923,-0.274,0.292
1679949909991,2023-03-27T15:45:09.991,58.82,0.923,-0.273,0.295
1679949910011,2023-03-27T15:45:10.011,58.84,0.924,-0.272,0.295
1679949910031,2023-03-27T15:45:10.031,58.86,0.923,-0.275,0.293
1679949910051,2023-03-27T15:45:10.051,58.88,0.924,-0.277,0.29
1679949910071,2023-03-27T15:45:10.071,58.9,0.922,-0.277,0.292
1679949910091,2023-03-27T15:45:10.091,58.92,0.923,-0.276,0.297
1679949910111,2023-03-27T15:45:10.111,58.94,0.924,-0.275,0.293
1679949910131,2023-03-27T15:45:10.131,58.96,0.923,-0.277,0.291
1679949910151,2023-03-27T15:45:10.151,58.98,0.922,-0.275,0.293
1679949910171,2023-03-27T15:45:10.171,59,0.926,-0.268,0.297
1679949910191,2023-03-27T15:45:10.191,59.02,0.923,-0.268,0.294
1679949910211,2023-03-27T15:45:10.211,59.04,0.92,-0.272,0.292
1679949910231,2023-03-27T15:45:10.231,59.06,0.923,-0.276,0.293
1679949910251,2023-03-27T15:45:10.251,59.08,0.923,-0.274,0.294
1679949910271,2023-03-27T15:45:10.271,59.1,0.925,-0.271,0.295
1679949910291,2023-03-27T15:45:10.291,59.12,0.923,-0.275,0.293
1679949910311,2023-03-27T15:45:10.311,59.14,0.921,-0.278,0.291
1679949910331,2023-03-27T15:45:10.331,59.16,0.922,-0.278,0.291
1679949910351,2023-03-27T15:45:10.351,59.18,0.923,-0.274,0.294
1679949910371,2023-03-27T15:45:10.371,59.2,0.925,-0.271,0.297
1679949910391,2023-03-27T15:45:10.391,59.22,0.924,-0.271,0.295
1679949910411,2023-03-27T15:45:10.411,59.24,0.923,-0.27,0.292
1679949910431,2023-03-27T15:45:10.431,59.26,0.924,-0.269,0.292
1679949910451,2023-03-27T15:45:10.451,59.28,0.925,-0.27,0.295
1679949910471,2023-03-27T15:45:10.471,59.3,0.924,-0.27,0.295
1679949910491,2023-03-27T15:45:10.491,59.32,0.923,-0.27,0.294
1679949910511,2023-03-27T15:45:10.511,59.34,0.925,-0.271,0.293
1679949910531,2023-03-27T15:45:10.531,59.36,0.925,-0.272,0.294
1679949910551,2023-03-27T15:45:10.551,59.38,0.924,-0.273,0.294
1679949910571,2023-03-27T15:45:10.571,59.4,0.922,-0.274,0.294
1679949910591,2023-03-27T15:45:10.591,59.42,0.922,-0.273,0.292
1679949910611,2023-03-27T15:45:10.611,59.44,0.924,-0.272,0.292
1679949910631,2023-03-27T15:45:10.631,59.46,0.925,-0.274,0.294
1679949910651,2023-03-27T15:45:10.651,59.48,0.923,-0.275,0.292
1679949910671,2023-03-27T15:45:10.671,59.5,0.92,-0.277,0.292
1679949910691,2023-03-27T15:45:10.691,59.52,0.923,-0.277,0.293
1679949910711,2023-03-27T15:45:10.711,59.54,0.923,-0.276,0.292
1679949910731,2023-03-27T15:45:10.731,59.56,0.922,-0.274,0.29
1679949910751,2023-03-27T15:45:10.751,59.58,0.924,-0.272,0.295
1679949910771,2023-03-27T15:45:10.771,59.6,0.927,-0.272,0.292
1679949910791,2023-03-27T15:45:10.791,59.62,0.923,-0.275,0.289
1679949910811,2023-03-27T15:45:10.811,59.64,0.919,-0.277,0.291
1679949910831,2023-03-27T15:45:10.831,59.66,0.922,-0.276,0.292
1679949910851,2023-03-27T15:45:10.851,59.68,0.925,-0.275,0.292
1679949910871,2023-03-27T15:45:10.871,59.7,0.924,-0.277,0.291
1679949910891,2023-03-27T15:45:10.891,59.72,0.923,-0.278,0.288
1679949910911,2023-03-27T15:45:10.911,59.74,0.921,-0.281,0.288
1679949910931,2023-03-27T15:45:10.931,59.76,0.921,-0.28,0.289
1679949910951,2023-03-27T15:45:10.951,59.78,0.924,-0.275,0.292
1679949910971,2023-03-27T15:45:10.971,59.8,0.925,-0.273,0.291
1679949910991,2023-03-27T15:45:10.991,59.82,0.924,-0.274,0.289
1679949911011,2023-03-27T15:45:11.011,59.84,0.924,-0.275,0.289
1679949911031,2023-03-27T15:45:11.031,59.86,0.926,-0.275,0.29
1679949911051,2023-03-27T15:45:11.051,59.88,0.923,-0.276,0.29
1679949911071,2023-03-27T15:45:11.071,59.9,0.924,-0.276,0.29
1679949911091,2023-03-27T15:45:11.091,59.92,0.922,-0.276,0.289
1679949911111,2023-03-27T15:45:11.111,59.94,0.922,-0.277,0.291
1679949911131,2023-03-27T15:45:11.131,59.96,0.923,-0.277,0.29
1679949911151,2023-03-27T15:45:11.151,59.98,0.924,-0.276,0.292
1679949911171,2023-03-27T15:45:11.171,60,0.926,-0.275,0.292
1679949911191,2023-03-27T15:45:11.191,60.02,0.924,-0.274,0.291
1679949911211,2023-03-27T15:45:11.211,60.04,0.922,-0.275,0.293
1679949911231,2023-03-27T15:45:11.231,60.06,0.923,-0.275,0.292
1679949911251,2023-03-27T15:45:11.251,60.08,0.923,-0.276,0.291
1679949911271,2023-03-27T15:45:11.271,60.1,0.924,-0.276,0.292
1679949911291,2023-03-27T15:45:11.291,60.12,0.922,-0.276,0.29
1679949911311,2023-03-27T15:45:11.311,60.14,0.923,-0.275,0.29
1679949911331,2023-03-27T15:45:11.331,60.16,0.924,-0.27,0.295
1679949911351,2023-03-27T15:45:11.351,60.18,0.926,-0.27,0.295
1679949911371,2023-03-27T15:45:11.371,60.2,0.921,-0.275,0.29
1679949911391,2023-03-27T15:45:11.391,60.22,0.921,-0.279,0.289
1679949911411,2023-03-27T15:45:11.411,60.24,0.921,-0.277,0.293
1679949911431,2023-03-27T15:45:11.431,60.26,0.925,-0.274,0.295
1679949911451,2023-03-27T15:45:11.451,60.28,0.924,-0.276,0.292
1679949911471,2023-03-27T15:45:11.471,60.3,0.922,-0.277,0.29
1679949911491,2023-03-27T15:45:11.491,60.32,0.92,-0.279,0.288
1679949911511,2023-03-27T15:45:11.511,60.34,0.92,-0.281,0.288
1679949911531,2023-03-27T15:45:11.531,60.36,0.923,-0.277,0.293
1679949911551,2023-03-27T15:45:11.551,60.38,0.926,-0.271,0.293
1679949911571,2023-03-27T15:45:11.571,60.4,0.924,-0.27,0.291
1679949911591,2023-03-27T15:45:11.591,60.42,0.923,-0.273,0.291
1679949911611,2023-03-27T15:45:11.611,60.44,0.923,-0.273,0.292
1679949911631,2023-03-27T15:45:11.631,60.46,0.922,-0.272,0.293
1679949911651,2023-03-27T15:45:11.651,60.48,0.923,-0.274,0.293
1679949911671,2023-03-27T15:45:11.671,60.5,0.923,-0.275,0.292
1679949911691,2023-03-27T15:45:11.691,60.52,0.922,-0.277,0.292
1679949911711,2023-03-27T15:45:11.711,60.54,0.922,-0.278,0.292
1679949911731,2023-03-27T15:45:11.731,60.56,0.923,-0.277,0.294
1679949911751,2023-03-27T15:45:11.751,60.58,0.922,-0.276,0.294
1679949911771,2023-03-27T15:45:11.771,60.6,0.922,-0.275,0.293
1679949911791,2023-03-27T15:45:11.791,60.62,0.924,-0.275,0.292
1679949911811,2023-03-27T15:45:11.811,60.64,0.924,-0.276,0.291
1679949911831,2023-03-27T15:45:11.831,60.66,0.923,-0.275,0.293
1679949911851,2023-03-27T15:45:11.851,60.68,0.921,-0.278,0.292
1679949911871,2023-03-27T15:45:11.871,60.7,0.922,-0.276,0.292
1679949911891,2023-03-27T15:45:11.891,60.72,0.924,-0.272,0.293
1679949911911,2023-03-27T15:45:11.911,60.74,0.927,-0.271,0.297
1679949911931,2023-03-27T15:45:11.931,60.76,0.92,-0.274,0.291
1679949911951,2023-03-27T15:45:11.951,60.78,0.92,-0.276,0.29
1679949911971,2023-03-27T15:45:11.971,60.8,0.922,-0.275,0.294
1679949911991,2023-03-27T15:45:11.991,60.82,0.925,-0.274,0.295
1679949912011,2023-03-27T15:45:12.011,60.84,0.924,-0.273,0.293
1679949912031,2023-03-27T15:45:12.031,60.86,0.923,-0.273,0.292
1679949912051,2023-03-27T15:45:12.051,60.88,0.923,-0.272,0.292
1679949912071,2023-03-27T15:45:12.071,60.9,0.919,-0.269,0.293
1679949912091,2023-03-27T15:45:12.091,60.92,0.921,-0.268,0.296
1679949912111,2023-03-27T15:45:12.111,60.94,0.926,-0.267,0.298
1679949912131,2023-03-27T15:45:12.131,60.96,0.925,-0.268,0.294
1679949912151,2023-03-27T15:45:12.151,60.98,0.924,-0.269,0.293
1679949912171,2023-03-27T15:45:12.171,61,0.925,-0.272,0.294
1679949912191,2023-03-27T15:45:12.191,61.02,0.925,-0.273,0.293
1679949912211,2023-03-27T15:45:12.211,61.04,0.925,-0.272,0.294
1679949912231,2023-03-27T15:45:12.231,61.06,0.923,-0.271,0.294
1679949912251,2023-03-27T15:45:12.251,61.08,0.923,-0.269,0.295
1679949912271,2023-03-27T15:45:12.271,61.1,0.922,-0.268,0.293
1679949912291,2023-03-27T15:45:12.291,61.12,0.923,-0.27,0.292
1679949912311,2023-03-27T15:45:12.311,61.14,0.924,-0.271,0.292
1679949912331,2023-03-27T15:45:12.331,61.16,0.924,-0.273,0.291
1679949912351,2023-03-27T15:45:12.351,61.18,0.924,-0.274,0.293
1679949912371,2023-03-27T15:45:12.371,61.2,0.923,-0.277,0.291
1679949912391,2023-03-27T15:45:12.391,61.22,0.924,-0.277,0.292
1679949912411,2023-03-27T15:45:12.411,61.24,0.924,-0.275,0.291
1679949912431,2023-03-27T15:45:12.431,61.26,0.922,-0.274,0.288
1679949912451,2023-03-27T15:45:12.451,61.28,0.924,-0.27,0.293
1679949912471,2023-03-27T15:45:12.471,61.3,0.928,-0.267,0.297
1679949912491,2023-03-27T15:45:12.491,61.32,0.925,-0.27,0.291
1679949912511,2023-03-27T15:45:12.511,61.34,0.921,-0.277,0.287
1679949912531,2023-03-27T15:45:12.531,61.36,0.922,-0.278,0.289
1679949912551,2023-03-27T15:45:12.551,61.38,0.924,-0.276,0.292
1679949912571,2023-03-27T15:45:12.571,61.4,0.925,-0.274,0.291
1679949912591,2023-03-27T15:45:12.591,61.42,0.927,-0.273,0.29
1679949912611,2023-03-27T15:45:12.611,61.44,0.925,-0.277,0.288
1679949912631,2023-03-27T15:45:12.631,61.46,0.922,-0.279,0.286
1679949912651,2023-03-27T15:45:12.651,61.48,0.92,-0.279,0.287
1679949912671,2023-03-27T15:45:12.671,61.5,0.924,-0.275,0.291
1679949912691,2023-03-27T15:45:12.691,61.52,0.925,-0.271,0.293
1679949912711,2023-03-27T15:45:12.711,61.54,0.923,-0.27,0.289
1679949912731,2023-03-27T15:45:12.731,61.56,0.922,-0.272,0.289
1679949912751,2023-03-27T15:45:12.751,61.58,0.924,-0.276,0.289
1679949912771,2023-03-27T15:45:12.771,61.6,0.925,-0.277,0.288
1679949912791,2023-03-27T15:45:12.791,61.62,0.924,-0.279,0.287
1679949912811,2023-03-27T15:45:12.811,61.64,0.923,-0.28,0.287
1679949912831,2023-03-27T15:45:12.831,61.66,0.922,-0.281,0.287
1679949912851,2023-03-27T15:45:12.851,61.68,0.922,-0.282,0.288
1679949912871,2023-03-27T15:45:12.871,61.7,0.926,-0.279,0.289
1679949912891,2023-03-27T15:45:12.891,61.72,0.925,-0.276,0.287
1679949912911,2023-03-27T15:45:12.911,61.74,0.921,-0.277,0.286
1679949912931,2023-03-27T15:45:12.931,61.76,0.922,-0.282,0.285
1679949912951,2023-03-27T15:45:12.951,61.78,0.921,-0.284,0.287
1679949912971,2023-03-27T15:45:12.971,61.8,0.923,-0.285,0.288
1679949912991,2023-03-27T15:45:12.991,61.82,0.922,-0.287,0.286
1679949913011,2023-03-27T15:45:13.011,61.84,0.918,-0.288,0.285
1679949913031,2023-03-27T15:45:13.031,61.86,0.923,-0.282,0.29
1679949913051,2023-03-27T15:45:13.051,61.88,0.922,-0.279,0.288
1679949913071,2023-03-27T15:45:13.071,61.9,0.922,-0.284,0.286
1679949913091,2023-03-27T15:45:13.091,61.92,0.923,-0.288,0.285
1679949913111,2023-03-27T15:45:13.111,61.94,0.924,-0.286,0.287
1679949913131,2023-03-27T15:45:13.131,61.96,0.922,-0.284,0.289
1679949913151,2023-03-27T15:45:13.151,61.98,0.92,-0.286,0.289
1679949913171,2023-03-27T15:45:13.171,62,0.919,-0.287,0.287
1679949913191,2023-03-27T15:45:13.191,62.02,0.92,-0.287,0.287
1679949913211,2023-03-27T15:45:13.211,62.04,0.918,-0.288,0.287
1679949913231,2023-03-27T15:45:13.231,62.06,0.923,-0.286,0.288
1679949913251,2023-03-27T15:45:13.251,62.08,0.923,-0.283,0.284
1679949913271,2023-03-27T15:45:13.271,62.1,0.923,-0.286,0.288
1679949913291,2023-03-27T15:45:13.291,62.12,0.921,-0.286,0.287
1679949913311,2023-03-27T15:45:13.311,62.14,0.92,-0.284,0.288
1679949913331,2023-03-27T15:45:13.331,62.16,0.922,-0.283,0.287
1679949913351,2023-03-27T15:45:13.351,62.18,0.923,-0.282,0.287
1679949913371,2023-03-27T15:45:13.371,62.2,0.924,-0.28,0.289
1679949913391,2023-03-27T15:45:13.391,62.22,0.924,-0.279,0.288
1679949913411,2023-03-27T15:45:13.411,62.24,0.923,-0.278,0.289
1679949913431,2023-03-27T15:45:13.431,62.26,0.923,-0.279,0.289
1679949913451,2023-03-27T15:45:13.451,62.28,0.925,-0.279,0.289
1679949913471,2023-03-27T15:45:13.471,62.3,0.921,-0.28,0.288
1679949913491,2023-03-27T15:45:13.491,62.32,0.922,-0.278,0.288
1679949913511,2023-03-27T15:45:13.511,62.34,0.92,-0.278,0.289
1679949913531,2023-03-27T15:45:13.531,62.36,0.923,-0.277,0.288
1679949913551,2023-03-27T15:45:13.551,62.38,0.924,-0.274,0.29
1679949913571,2023-03-27T15:45:13.571,62.4,0.923,-0.276,0.291
1679949913591,2023-03-27T15:45:13.591,62.42,0.922,-0.276,0.284
1679949913611,2023-03-27T15:45:13.611,62.44,0.928,-0.271,0.292
1679949913631,2023-03-27T15:45:13.631,62.46,0.928,-0.272,0.29
1679949913651,2023-03-27T15:45:13.651,62.48,0.921,-0.275,0.286
1679949913671,2023-03-27T15:45:13.671,62.5,0.923,-0.274,0.291
1679949913691,2023-03-27T15:45:13.691,62.52,0.924,-0.27,0.29
1679949913711,2023-03-27T15:45:13.711,62.54,0.926,-0.269,0.293
1679949913731,2023-03-27T15:45:13.731,62.56,0.926,-0.268,0.292
1679949913751,2023-03-27T15:45:13.751,62.58,0.925,-0.267,0.291
1679949913771,2023-03-27T15:45:13.771,62.6,0.923,-0.272,0.29
1679949913791,2023-03-27T15:45:13.791,62.62,0.924,-0.272,0.292
1679949913811,2023-03-27T15:45:13.811,62.64,0.925,-0.267,0.293
1679949913831,2023-03-27T15:45:13.831,62.66,0.925,-0.264,0.294
1679949913851,2023-03-27T15:45:13.851,62.68,0.925,-0.265,0.292
1679949913871,2023-03-27T15:45:13.871,62.7,0.925,-0.266,0.292
1679949913891,2023-03-27T15:45:13.891,62.72,0.925,-0.266,0.294
1679949913911,2023-03-27T15:45:13.911,62.74,0.928,-0.267,0.291
1679949913931,2023-03-27T15:45:13.931,62.76,0.927,-0.269,0.291
1679949913951,2023-03-27T15:45:13.951,62.78,0.924,-0.269,0.292
1679949913971,2023-03-27T15:45:13.971,62.8,0.923,-0.267,0.294
1679949913991,2023-03-27T15:45:13.991,62.82,0.927,-0.264,0.295
1679949914011,2023-03-27T15:45:14.011,62.84,0.929,-0.266,0.29
1679949914031,2023-03-27T15:45:14.031,62.86,0.925,-0.267,0.289
1679949914051,2023-03-27T15:45:14.051,62.88,0.923,-0.267,0.292
1679949914071,2023-03-27T15:45:14.071,62.9,0.925,-0.267,0.292
1679949914091,2023-03-27T15:45:14.091,62.92,0.926,-0.269,0.293
1679949914111,2023-03-27T15:45:14.111,62.94,0.927,-0.272,0.292
1679949914131,2023-03-27T15:45:14.131,62.96,0.925,-0.27,0.289
1679949914151,2023-03-27T15:45:14.151,62.98,0.922,-0.269,0.288
1679949914171,2023-03-27T15:45:14.171,63,0.924,-0.265,0.292
1679949914191,2023-03-27T15:45:14.191,63.02,0.928,-0.26,0.296
1679949914211,2023-03-27T15:45:14.211,63.04,0.926,-0.263,0.29
1679949914231,2023-03-27T15:45:14.231,63.06,0.926,-0.268,0.291
1679949914251,2023-03-27T15:45:14.251,63.08,0.927,-0.27,0.291
1679949914271,2023-03-27T15:45:14.271,63.1,0.924,-0.267,0.291
1679949914291,2023-03-27T15:45:14.291,63.12,0.926,-0.265,0.294
1679949914311,2023-03-27T15:45:14.311,63.14,0.926,-0.268,0.29
1679949914331,2023-03-27T15:45:14.331,63.16,0.927,-0.272,0.287
1679949914351,2023-03-27T15:45:14.351,63.18,0.924,-0.273,0.287
1679949914371,2023-03-27T15:45:14.371,63.2,0.922,-0.271,0.29
1679949914391,2023-03-27T15:45:14.391,63.22,0.924,-0.271,0.291
1679949914411,2023-03-27T15:45:14.411,63.24,0.927,-0.269,0.291
1679949914431,2023-03-27T15:45:14.431,63.26,0.925,-0.269,0.288
1679949914451,2023-03-27T15:45:14.451,63.28,0.924,-0.268,0.291
1679949914471,2023-03-27T15:45:14.471,63.3,0.927,-0.269,0.291
1679949914491,2023-03-27T15:45:14.491,63.32,0.926,-0.27,0.289
1679949914511,2023-03-27T15:45:14.511,63.34,0.926,-0.27,0.292
1679949914531,2023-03-27T15:45:14.531,63.36,0.924,-0.27,0.293
1679949914551,2023-03-27T15:45:14.551,63.38,0.924,-0.272,0.292
1679949914571,2023-03-27T15:45:14.571,63.4,0.926,-0.27,0.29
1679949914591,2023-03-27T15:45:14.591,63.42,0.926,-0.268,0.29
1679949914611,2023-03-27T15:45:14.611,63.44,0.924,-0.268,0.291
1679949914631,2023-03-27T15:45:14.631,63.46,0.925,-0.271,0.29
1679949914651,2023-03-27T15:45:14.651,63.48,0.924,-0.274,0.289
1679949914671,2023-03-27T15:45:14.671,63.5,0.925,-0.275,0.29
1679949914691,2023-03-27T15:45:14.691,63.52,0.926,-0.273,0.292
1679949914711,2023-03-27T15:45:14.711,63.54,0.925,-0.271,0.291
1679949914731,2023-03-27T15:45:14.731,63.56,0.925,-0.27,0.289
1679949914751,2023-03-27T15:45:14.751,63.58,0.927,-0.265,0.294
1679949914771,2023-03-27T15:45:14.771,63.6,0.925,-0.266,0.292
1679949914791,2023-03-27T15:45:14.791,63.62,0.922,-0.267,0.289
1679949914811,2023-03-27T15:45:14.811,63.64,0.923,-0.269,0.291
1679949914831,2023-03-27T15:45:14.831,63.66,0.927,-0.269,0.292
1679949914851,2023-03-27T15:45:14.851,63.68,0.927,-0.271,0.294
1679949914871,2023-03-27T15:45:14.871,63.7,0.923,-0.274,0.288
1679949914891,2023-03-27T15:45:14.891,63.72,0.925,-0.275,0.288
1679949914911,2023-03-27T15:45:14.911,63.74,0.923,-0.276,0.286
1679949914931,2023-03-27T15:45:14.931,63.76,0.923,-0.271,0.29
1679949914951,2023-03-27T15:45:14.951,63.78,0.926,-0.267,0.291
1679949914971,2023-03-27T15:45:14.971,63.8,0.926,-0.268,0.288
1679949914991,2023-03-27T15:45:14.991,63.82,0.925,-0.268,0.288
1679949915011,2023-03-27T15:45:15.011,63.84,0.926,-0.268,0.289
1679949915031,2023-03-27T15:45:15.031,63.86,0.927,-0.269,0.291
1679949915051,2023-03-27T15:45:15.051,63.88,0.924,-0.273,0.289
1679949915071,2023-03-27T15:45:15.071,63.9,0.926,-0.271,0.289
1679949915091,2023-03-27T15:45:15.091,63.92,0.925,-0.271,0.289
1679949915111,2023-03-27T15:45:15.111,63.94,0.925,-0.271,0.29
1679949915131,2023-03-27T15:45:15.131,63.96,0.925,-0.27,0.29
1679949915151,2023-03-27T15:45:15.151,63.98,0.924,-0.271,0.29
1679949915171,2023-03-27T15:45:15.171,64,0.927,-0.27,0.291
1679949915191,2023-03-27T15:45:15.191,64.02,0.925,-0.272,0.29
1679949915211,2023-03-27T15:45:15.211,64.04,0.925,-0.274,0.289
1679949915231,2023-03-27T15:45:15.231,64.06,0.923,-0.276,0.288
1679949915251,2023-03-27T15:45:15.251,64.08,0.926,-0.274,0.293
1679949915271,2023-03-27T15:45:15.271,64.1,0.926,-0.27,0.291
1679949915291,2023-03-27T15:45:15.291,64.12,0.925,-0.269,0.289
1679949915311,2023-03-27T15:45:15.311,64.14,0.925,-0.27,0.291
